time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0468093495118,-0.195391338614,12.1009926547,6.2203700175,0.018496712998,0.0,-0.123099703998,-0.490342579422,3.2884399826,-0.0765630442475,-0.0285198895805,0.0,484.1615128867469,480.8271212782128,482.3919826510537,481.5636627607426
1.3200000000000007,-0.0545800619332,-0.226160485653,12.3017413393,6.21547809437,0.0163311497466,0.0,-0.135724043565,-0.535767282469,3.40280700831,-0.0939948597257,-0.0589497988552,0.0,454.06497790727394,451.61633190794754,452.36938177844473,450.95804518208087
1.3800000000000008,-0.0630235840236,-0.259620618973,12.5072828621,6.21008908079,0.0133978229367,0.0,-0.145425287145,-0.580080027016,3.44839425972,-0.0825566686942,-0.0339718755773,0.0,431.62897684073454,433.73017800214353,429.4014062671856,430.36356577848954
1.4400000000000008,-0.0720326725988,-0.296038000339,12.7182190236,6.20465883645,0.0112502302033,0.0,-0.15464844945,-0.634350302275,3.58234343448,-0.115337724272,-0.039709348546,0.0,459.98685325418097,459.53172871421503,460.44128391061776,457.8332534546631
1.5000000000000009,-0.0815873105002,-0.336133152072,12.940883176,6.19831256385,0.00875496633941,0.0,-0.163525282791,-0.702913689782,3.83887754866,-0.0914192785449,-0.0456361527942,0.0,497.24440402816606,496.80928873433743,494.7853756515124,496.5343704851634
1.560000000000001,-0.0915761039866,-0.380150810241,13.174892203,6.19254121314,0.00571077688681,0.0,-0.169129224695,-0.764897903283,3.96093238302,-0.108015853261,-0.0636313485158,0.0,459.724723950209,458.29489971302286,459.0425940310568,457.7158608660963
1.620000000000001,-0.101814250026,-0.427689889145,13.4126791115,6.18606892701,0.0014473956134,0.0,-0.171793256167,-0.820307946793,3.96520566852,-0.107584402071,-0.0931627975552,0.0,423.88282888573735,421.3325521450355,421.8596854332716,421.886028520277
1.680000000000001,-0.112133309348,-0.479328064789,13.6573880212,6.17960967015,6.27914428581,0.0,-0.171506092847,-0.901665387666,4.19084030443,-0.107794286386,-0.0882950379398,0.0,489.54795154419094,489.9038490291576,491.39951330989226,491.3749815311744
1.740000000000001,-0.12232119529,-0.535600681328,13.911757272,6.17269732349,6.27364789928,0.0,-0.167543906424,-0.974724273067,4.28766224918,-0.137231071914,-0.0992182844726,0.0,455.61805815061774,454.7369152325209,454.18582010422926,451.80631636944617
1.8000000000000012,-0.132157744518,-0.596386212934,14.1717343121,6.16450705344,6.26792308091,0.0,-0.159757278001,-1.05224690652,4.37774969651,-0.135091122723,-0.0887269004074,0.0,452.8964293544922,453.7319451428745,452.6520262140258,452.8073617908712
1.8600000000000012,-0.141458125696,-0.661652781991,14.434306549,6.15725187561,6.26292626971,0.0,-0.14980796017,-1.12396638291,4.37453594938,-0.101822511171,-0.0741611512937,0.0,423.57564452441585,424.8204511140302,422.59340069514326,425.4369610770993
1.9200000000000013,-0.150057115325,-0.731458736804,14.6975502592,6.15101812268,6.25818259358,0.0,-0.136409692448,-1.20345049638,4.40002251004,-0.108399425278,-0.0913031495678,0.0,434.4454736528022,433.0002951480912,434.16152664536196,433.59957587354256
1.9800000000000013,-0.157778292132,-0.806063627903,14.9616478359,6.14454252374,6.2529757553,0.0,-0.120494117953,-1.28394968476,4.40307203563,-0.106998271084,-0.0790021928872,0.0,426.1407836311752,427.184463004877,427.21880132114654,427.32751245967376
2.0400000000000014,-0.164313642278,-0.886245402205,15.230385443,6.13803933227,6.24867755802,0.0,-0.0968758109162,-1.38940112815,4.55406064999,-0.111315877367,-0.0599404002315,0.0,472.92976622299875,474.39209093426194,474.002140923991,473.6606301890029
2.1000000000000014,-0.169457042791,-0.97241615164,15.5048617257,6.13148201781,6.24525646288,0.0,-0.0742489261995,-1.48355259126,4.59480198519,-0.105517551163,-0.0517370310103,0.0,440.63398469567005,441.309431796986,441.3845669440972,441.8522573460813
2.1600000000000015,-0.173178613967,-1.06436478317,15.7817800658,6.12486657428,6.2425172762,0.0,-0.0495388374136,-1.58198131274,4.63545156531,-0.1219878049,-0.0356463024892,0.0,441.4851070040019,442.8096219339492,442.5690076025679,441.20009745966155
2.2200000000000015,-0.175263885315,-1.1627554762,16.063627277,6.11710412088,6.2398501225,0.0,-0.0197519678978,-1.69841350602,4.7586940812,-0.151272755569,-0.0748904529902,0.0,470.1738637660419,467.1217209593299,469.5724542769653,467.279834021331
2.2800000000000016,-0.175695886748,-1.26754669811,16.3483396523,6.1082275462,6.23553698036,0.0,0.0057238507811,-1.79539166497,4.73157912891,-0.142006378767,-0.0664701474186,0.0,422.136957746634,422.8587390018319,421.59364593871237,422.37177999530184
2.3400000000000016,-0.174617546618,-1.3779804911,16.6295585743,6.09926834694,6.23185515394,0.0,0.0305222008742,-1.88644540108,4.64251707,-0.170861221143,-0.0527288147996,0.0,401.03902546430646,402.2822320990255,401.94627412583554,399.29769321011673
2.4000000000000017,-0.171633153888,-1.49531482275,16.9122889218,6.08864093097,6.22866940528,0.0,0.069267309358,-2.02569798992,4.78085041755,-0.194141634966,-0.0538398119256,0.0,474.1543961228571,474.06737171090583,476.7538833775523,474.94300217023374
2.4600000000000017,-0.166174412255,-1.6215234889,17.2046638545,6.07729703278,6.22558864671,0.0,0.113003276641,-2.18239071,4.96369902944,-0.180481198278,-0.0467758245882,0.0,491.50788474073755,492.0297720791604,488.11520105439627,489.10232015990323
2.520000000000002,-0.158160660086,-1.75690076139,17.505596278,6.06670787971,6.22323134422,0.0,0.154350622984,-2.3311654798,5.06645874458,-0.169509276954,-0.0274343095785,0.0,467.43524845149915,468.9395339358611,469.0392283820334,469.8623925063614
2.580000000000002,-0.147561033182,-1.90163922561,17.8135968971,6.05669407287,6.22108192205,0.0,0.199115574922,-2.49437162911,5.1991216683,-0.162132147765,-0.0633398469721,0.0,480.6780934313824,477.9481955556594,479.9669487850824,480.50219663490594
2.640000000000002,-0.134422763921,-2.05565600749,18.126335585,6.04701497422,6.21708224382,0.0,0.239168615021,-2.64035760845,5.22490955261,-0.159740449542,-0.0743019393686,0.0,449.72959888992847,448.8373532199693,448.44664455069494,448.6164202957981
2.700000000000002,-0.118658572987,-2.21912558559,18.4426677786,6.03704243111,6.21261321504,0.0,0.286719874867,-2.80947466098,5.31849511245,-0.184046980013,-0.0748498559603,0.0,471.58414293456894,471.5378228834374,472.37566167915355,470.47195547682793
2.760000000000002,-0.100118803209,-2.39237071096,18.7622301051,6.02595333885,6.20754901586,0.0,0.331670445394,-2.96629974791,5.33292882536,-0.186404526947,-0.122065230605,0.0,450.92790939919706,447.08976024020154,448.5453557187466,448.32102056783435
2.820000000000002,-0.0791013680229,-2.57415643576,19.0785330128,6.01501332985,6.20070602242,0.0,0.369442070379,-3.09411821377,5.21056770657,-0.175241344406,-0.101542069289,0.0,402.8220049102676,404.6607478984319,402.8180202015397,403.7904784466888
2.880000000000002,-0.0551401713821,-2.76562238429,19.394126722,6.00478843381,6.19468297425,0.0,0.429831867085,-3.28894937939,5.30802388266,-0.16219328627,-0.0981650969952,0.0,476.9696410914086,477.2195750825901,475.23236898479473,476.20573859978623
2.940000000000002,-0.0273249844964,-2.96931330873,19.7165950732,5.99501269295,6.18931627023,0.0,0.497863293941,-3.5015384156,5.43948118152,-0.164440527863,-0.0760800330388,0.0,488.4637026118267,490.10208849085643,489.1868745262551,488.99684012440366
3.000000000000002,0.00436788753689,-3.18501891382,20.0436411992,5.9852191772,6.18497166559,0.0,0.558935911505,-3.68945051658,5.46120745924,-0.160902268397,-0.0659320774455,0.0,457.6772773878102,458.48049419085766,458.02257513172935,458.27943188022203
3.0600000000000023,0.0400022167055,-3.41277615102,20.3738127359,5.97571037006,6.18158951189,0.0,0.629160785876,-3.90321095607,5.54325784867,-0.154034856565,-0.0420164842468,0.0,478.23246692825944,480.0489182596307,478.502289345885,479.003021850907
